contract,date,roll_flag,daily_close,daily_return,daily_mean_vpin,daily_max_vpin,daily_vpin_slope,daily_vpin_zscore,daily_vpin_percentile,future_return,signal_raw,position,vpin_high_flag,slope_positive_flag
T,2024-01-18,False,102.855,-0.0007771894885121311,0.5777937311082608,0.6108319462436892,0.00938037055243084,1.3987061304928814,0.95,0.0013611394681833922,0.0,1.0,True,True
T,2024-01-19,False,102.995,0.0013611394681833922,0.4754098686659284,0.5199283649646181,-0.01042482371408765,-0.9132005508517463,0.21666666666666667,0.001262197194038528,1.0,0.0,False,False
T,2024-01-22,False,103.125,0.001262197194038528,0.5255781825616926,0.6023504901595791,0.00021616730442997056,0.22491377485945735,0.6166666666666667,-0.001018181818181807,1.0,1.0,False,True
T,2024-01-23,False,103.02,-0.001018181818181807,0.5844737738421135,0.6437965015097334,0.005471218579779979,1.497675087391761,0.9666666666666667,0.0003882741215297525,0.0,1.0,True,True
T,2024-01-24,False,103.06,0.0003882741215297525,0.45730918241974144,0.5331788317693236,-0.013190519220085361,-1.3000172348771657,0.1,0.0008732777023092719,1.0,0.0,False,False
T,2024-01-25,False,103.15,0.0008732777023092719,0.5798636667033086,0.6381524620774395,0.014063859593280919,1.3618145023755195,0.9333333333333333,-0.0005332040717402897,0.0,1.0,True,True
T,2024-01-26,False,103.095,-0.0005332040717402897,0.5110776262087476,0.5348944911440763,-0.003361121984469495,-0.1519494928916528,0.45,0.001115476017265582,1.0,0.0,False,False
T,2024-01-29,False,103.21,0.001115476017265582,0.4544685082406827,0.5280559264576719,-0.020624208741385548,-1.3606537887704715,0.08333333333333333,0.0023253560701483877,1.0,1.0,False,False
T,2024-01-30,False,103.45,0.0023253560701483877,0.4470455043035741,0.553687727905059,-0.014592251469496059,-1.4637247624086374,0.05,0.001159980666988858,1.0,1.0,False,False
T,2024-01-31,False,103.57,0.001159980666988858,0.43768486993385586,0.47547015180045193,-0.0348389715444079,-1.61461393719964,0.03333333333333333,-0.0007241479192815481,1.0,1.0,False,False
T,2024-02-01,False,103.495,-0.0007241479192815481,0.4628464055352657,0.516064420576025,-0.011324607965379074,-1.0527206876295063,0.16666666666666666,0.00028986907580086374,1.0,1.0,False,False
T,2024-02-02,False,103.525,0.00028986907580086374,0.579781163381433,0.6399010492288116,0.02664262115131923,1.3436067609496283,0.9166666666666666,0.0009176527408838453,0.0,1.0,True,True
T,2024-02-05,False,103.62,0.0009176527408838453,0.44434815755487883,0.6099867958522817,0.013670159995018666,-1.3829271165964006,0.05,-0.003281219841729466,1.0,0.0,False,True
T,2024-02-06,False,103.28,-0.003281219841729466,0.46541949069809435,0.5278753945643918,0.0036970993548090135,-0.9247242553037051,0.21666666666666667,0.0012587141750579622,1.0,1.0,False,True
T,2024-02-07,False,103.41,0.0012587141750579622,0.40932577108370327,0.45737986878482967,-0.02214029415864635,-1.971217179140311,0.016666666666666666,-0.0015472391451503142,1.0,1.0,False,False
T,2024-02-08,False,103.25,-0.0015472391451503142,0.5474878035327907,0.5807748921147909,-0.009960910616846026,0.7998240718198337,0.7833333333333333,0.0015980629539951163,1.0,1.0,False,False
T,2024-02-19,False,103.415,0.0015980629539951163,0.5092031321354441,0.5597458778931707,0.021177826199582687,0.02645058027198038,0.5166666666666667,0.0007735821689309752,1.0,1.0,False,True
T,2024-02-20,False,103.495,0.0007735821689309752,0.49380440705339523,0.5226487301821517,0.01566471937623426,-0.2659927411192298,0.4166666666666667,,1.0,1.0,False,True
T,2024-02-21,True,103.64,,0.5744391944684547,0.5809959125368173,0.027654345029010742,1.3195493940521883,0.8833333333333333,0.0012060980316479508,0.0,1.0,True,True
T,2024-02-22,False,103.765,0.0012060980316479508,0.4888293947889879,0.5593491107348769,-0.005208075515459498,-0.38683502724626095,0.36666666666666664,4.818580446186438e-05,1.0,0.0,False,False
T,2024-02-23,False,103.77,4.818580446186438e-05,0.5380317136612055,0.5881277445372328,0.0052682150787115465,0.5894425587144299,0.7166666666666667,0.0010600366194468691,1.0,1.0,False,True
T,2024-02-26,False,103.88,0.0010600366194468691,0.5455935862699796,0.5757382249623478,0.0067170877625919445,0.7267938473752156,0.75,-0.000288794763188327,1.0,1.0,False,True
T,2024-02-27,False,103.85,-0.000288794763188327,0.4864201444526486,0.5397544586878752,-0.011927390855062059,-0.4436632332388808,0.36666666666666664,0.0017332691381801713,1.0,1.0,False,False
T,2024-02-28,False,104.03,0.0017332691381801713,0.4775066279960494,0.5021711573182016,-0.007425710279443387,-0.5956723463783816,0.35,0.0005767567047967326,1.0,1.0,False,False
T,2024-02-29,False,104.09,0.0005767567047967326,0.5362648407176528,0.5705046044504244,-0.007162070416103556,0.5534664847741212,0.7,-0.004323181861850323,1.0,1.0,False,False
T,2024-03-01,False,103.64,-0.004323181861850323,0.5292713510130782,0.6171742857699077,0.0017200225751201504,0.3860506250223617,0.65,0.0022192203782323006,1.0,1.0,False,True
T,2024-03-04,False,103.87,0.0022192203782323006,0.5013641588343628,0.531753395079063,0.008165275178045722,-0.17413727741648827,0.5,0.0008664677000094212,1.0,1.0,False,True
T,2024-03-05,False,103.96,0.0008664677000094212,0.5321716711586171,0.6083570324336169,0.0074429404441845315,0.46379306485261207,0.6833333333333333,0.002260484801846818,1.0,1.0,False,True
T,2024-03-06,False,104.195,0.002260484801846818,0.4562995750889848,0.5638433366622613,-0.015703021111179716,-1.0943808790821075,0.13333333333333333,-0.0006718172657036448,1.0,1.0,False,False
T,2024-03-07,False,104.125,-0.0006718172657036448,0.4820955780165074,0.525410350531799,-0.013941612973851969,-0.5366483531973268,0.36666666666666664,-0.0006722689075630006,1.0,1.0,False,False
T,2024-03-08,False,104.055,-0.0006722689075630006,0.49392963570912535,0.5429568675431762,-0.006494513939258461,-0.27044133493037753,0.45,-0.0006727211570805025,1.0,1.0,False,False
T,2024-03-11,False,103.985,-0.0006727211570805025,0.5738118974308235,0.6499382104327406,0.012091051316455343,1.5042752193976467,0.9,-0.0018752704717025503,0.0,1.0,True,True
T,2024-03-12,False,103.79,-0.0018752704717025503,0.5561383420842386,0.6559269209906781,0.029139385340482382,1.089407136659417,0.85,0.0009153097600924642,0.0,0.0,True,True
T,2024-03-13,False,103.885,0.0009153097600924642,0.519236803766643,0.597711638476765,0.013649115787538463,0.26192518890065025,0.6166666666666667,-0.001636424892910493,1.0,0.0,False,True
T,2024-03-14,False,103.715,-0.001636424892910493,0.5457648382770761,0.6021491857673519,0.004909531147172108,0.8191480965463978,0.8,0.0013498529624451638,0.0,1.0,True,True
T,2024-03-15,False,103.855,0.0013498529624451638,0.5405319175040314,0.5706920368786981,-0.007693346366074672,0.6835355079371555,0.7333333333333333,0.0004814404698858521,1.0,0.0,False,False
T,2024-03-18,False,103.905,0.0004814404698858521,0.4998615489806725,0.5296275448809832,-0.009125847246974395,-0.2322377285696503,0.4666666666666667,0.0018767143063374014,1.0,1.0,False,False
T,2024-03-19,False,104.1,0.0018767143063374014,0.5201122322724125,0.5690718288074881,-0.004415243228486465,0.21682866159205852,0.6,-0.001681075888568695,1.0,1.0,False,False
T,2024-03-20,False,103.925,-0.001681075888568695,0.5029470970477004,0.5709215394939577,-0.010605516769037038,-0.18038766129929695,0.48333333333333334,0.0013952369497232109,1.0,1.0,False,False
T,2024-03-21,False,104.07,0.0013952369497232109,0.5551649515108491,0.589378696450609,0.003235161608066328,0.9613761482283077,0.8333333333333334,-0.0024983184395117597,0.0,1.0,True,True
T,2024-03-22,False,103.81,-0.0024983184395117597,0.5428863820491671,0.6163795334317513,0.012110238537542572,0.7024746118079829,0.75,-0.0001444947500240934,1.0,0.0,False,True
T,2024-03-25,False,103.795,-0.0001444947500240934,0.5741164029413074,0.6314657263830399,0.01479476263392564,1.360199913126499,0.9,-0.0002890312635484005,0.0,1.0,True,True
T,2024-03-26,False,103.765,-0.0002890312635484005,0.5204452057723901,0.5488248562303863,0.00539476688798377,0.13841825403664004,0.5666666666666667,0.0013973883293980638,1.0,0.0,False,True
T,2024-03-27,False,103.91,0.0013973883293980638,0.5001389411728613,0.560061922552444,-0.013249319695275263,-0.3250193551843615,0.4,-9.623712828399356e-05,1.0,1.0,False,False
T,2024-03-28,False,103.9,-9.623712828399356e-05,0.5771095452014696,0.6085523634651204,-0.0005531135463840986,1.4919318401115576,0.9333333333333333,0.0020211742059672577,1.0,1.0,True,False
T,2024-03-29,False,104.11,0.0020211742059672577,0.490548768504454,0.5600846802056946,-0.011047092944462721,-0.523703544395028,0.3,-0.003121698203822909,1.0,1.0,False,False
T,2024-04-01,False,103.785,-0.003121698203822909,0.4962824479946253,0.6202438080014254,-0.005791568822393683,-0.4010146258417876,0.35,0.0012044129691188843,1.0,1.0,False,False
T,2024-04-02,False,103.91,0.0012044129691188843,0.313852510176602,0.3849434546535058,-0.045339995919936295,-3.9808896662953996,0.016666666666666666,0.0011067269752671471,1.0,1.0,False,False
T,2024-04-03,False,104.025,0.0011067269752671471,0.4783826883455263,0.5032973103674289,-0.03741499720397387,-0.6351179524407166,0.25,0.0008171112713288853,1.0,1.0,False,False
T,2024-04-08,False,104.11,0.0008171112713288853,0.5068210712737353,0.5964621477300781,0.001464484588946363,-0.05083796555066422,0.4666666666666667,0.0012486792815291636,1.0,1.0,False,True
T,2024-04-09,False,104.24,0.0012486792815291636,0.5427185776149164,0.5997471984226329,0.028584082033771552,0.6774478752876095,0.75,-0.0009593246354565599,1.0,1.0,False,True
T,2024-04-10,False,104.14,-0.0009593246354565599,0.4808357142512208,0.5378357085555071,0.039830229741862774,-0.5846729295387105,0.25,0.0003360860380257069,1.0,1.0,False,True
T,2024-04-11,False,104.175,0.0003360860380257069,0.4827922527593818,0.5507118135458886,-0.0017166228194803457,-0.5312876582317612,0.2833333333333333,0.002111831053515756,1.0,1.0,False,False
T,2024-04-12,False,104.395,0.002111831053515756,0.42551201578906545,0.49586007888894934,-0.022254443582487432,-1.6709016817170008,0.05,0.00019158005651620513,1.0,1.0,False,False
T,2024-04-15,False,104.415,0.00019158005651620513,0.5467871841145527,0.5867480588836393,-0.004718648546288262,0.7643728024807521,0.8,0.0004309725614135562,1.0,1.0,True,False
T,2024-04-16,False,104.46,0.0004309725614135562,0.532338980819948,0.5586787047002288,0.016700146449262536,0.46833176419727757,0.6666666666666666,4.78652115643019e-05,1.0,1.0,False,True
T,2024-04-17,False,104.465,4.78652115643019e-05,0.43382814293582006,0.4968940148434091,0.0008898745383759066,-1.4528634604525241,0.06666666666666667,0.0013880246972670651,1.0,1.0,False,True
T,2024-04-18,False,104.61,0.0013880246972670651,0.4949210274652137,0.5697351362520959,0.002585898217356386,-0.2294739135225686,0.4,-0.00033457604435516153,1.0,1.0,False,True
T,2024-04-19,False,104.575,-0.00033457604435516153,0.5296239499294693,0.5814455356267862,-0.007174442172490125,0.4499551686347866,0.6333333333333333,0.0006693760459000053,1.0,1.0,False,False
T,2024-04-22,False,104.645,0.0006693760459000053,0.5275691309912893,0.5539393551283975,0.008625610733633183,0.4104498052577846,0.6166666666666667,0.0019112236609488686,1.0,1.0,False,True
T,2024-04-23,False,104.845,0.0019112236609488686,0.5153404646818147,0.5822958865524562,0.01956727470180649,0.19112565204840068,0.55,-0.0034813295817635037,1.0,1.0,False,True
T,2024-04-24,False,104.48,-0.0034813295817635037,0.5167799635240173,0.6186265437464584,0.00294343868699527,0.20690706073885257,0.55,-9.57120980091819e-05,1.0,1.0,False,True
T,2024-04-25,False,104.47,-9.57120980091819e-05,0.4427453222619589,0.5397304224732323,-0.01845464228022927,-1.252056951057302,0.1,-0.0026323346415239035,1.0,1.0,False,False
T,2024-04-26,False,104.195,-0.0026323346415239035,0.4812156271593518,0.5483071770915335,-0.016530215008373088,-0.4556150277489445,0.2833333333333333,-0.003934929699121792,1.0,1.0,False,False
T,2024-04-29,False,103.785,-0.003934929699121792,0.5062628145856671,0.5828804761325241,-0.005371963655696072,0.04047177849552461,0.5,0.0031796502384737746,1.0,1.0,False,False
T,2024-04-30,False,104.115,0.0031796502384737746,0.3475002341281937,0.41578381601894765,-0.027504196646793905,-2.9668986871576326,0.03333333333333333,0.0,1.0,1.0,False,False
T,2024-05-06,False,104.115,0.0,0.4763430334567223,0.4953439298601561,-0.006651997064163129,-0.45537253981119136,0.23333333333333334,0.0024972386303607763,1.0,1.0,False,False
T,2024-05-07,False,104.375,0.0024972386303607763,0.41297699361203694,0.44151256680662077,-0.016639704822357455,-1.6413233312574473,0.06666666666666667,0.0004790419161675441,1.0,1.0,False,False
T,2024-05-08,False,104.425,0.0004790419161675441,0.39577432505536597,0.425218411689957,-0.015550021957675908,-1.906760881522584,0.05,-0.002011012688532432,1.0,1.0,False,False
T,2024-05-09,False,104.215,-0.002011012688532432,0.44775770246819574,0.5267591974406468,0.011994622827864777,-0.9462391056340093,0.16666666666666666,0.0007676438132706576,1.0,1.0,False,True
T,2024-05-10,False,104.295,0.0007676438132706576,0.549419533938001,0.5875881896918893,0.018093370981871627,0.9204779595954132,0.8833333333333333,0.0014382281029770017,0.0,1.0,True,True
T,2024-05-13,False,104.445,0.0014382281029770017,0.5121641634613283,0.5627540903620146,0.03520195485812178,0.2534651676589345,0.5666666666666667,0.00019148834314730578,1.0,0.0,False,True
T,2024-05-14,False,104.465,0.00019148834314730578,0.4160210354640075,0.4525236140922625,0.010489988181041559,-1.541098991151986,0.1,-0.00023931460297710316,1.0,1.0,False,True
T,2024-05-15,False,104.44,-0.00023931460297710316,0.5256608703021316,0.560700590762809,0.0022407837193878176,0.49390181482632634,0.65,-0.001627728839525111,1.0,1.0,False,True
T,2024-05-16,False,104.27,-0.001627728839525111,0.5271785440890648,0.5971734405839253,-0.003098527285706909,0.49683882655634537,0.65,-0.0001918097247529671,1.0,1.0,False,False
T,2024-05-17,False,104.25,-0.0001918097247529671,0.5808320802756983,0.6334717575975871,0.024849334225379736,1.4961980663642487,1.0,,0.0,1.0,True,True
T,2024-05-20,True,104.28,,0.4917887573480917,0.5030954099346959,0.020670665374173513,-0.18481768944228666,0.35,-0.0006712696586115285,1.0,0.0,False,True
T,2024-05-21,False,104.21,-0.0006712696586115285,0.4221233425336766,0.4618405287458753,-0.02424648422778831,-1.4545374267169966,0.1,0.0006237405239422067,1.0,1.0,False,False
T,2024-05-22,False,104.275,0.0006237405239422067,0.48162925758338676,0.539130838196492,-0.024980731075337787,-0.32443364852808254,0.2833333333333333,0.0008151522416686152,1.0,1.0,False,False
T,2024-05-23,False,104.36,0.0008151522416686152,0.4294689373916451,0.48204756478263605,-0.03128857855328114,-1.2731649672658947,0.13333333333333333,-0.0005270218474510147,1.0,1.0,False,False
T,2024-05-24,False,104.305,-0.0005270218474510147,0.5837668525254844,0.6529672797101407,0.0191301785212754,1.5607474267719348,1.0,0.00038349072431809184,0.0,1.0,True,True
T,2024-05-27,False,104.345,0.00038349072431809184,0.5459421604548005,0.6078388046624933,0.03497752307843454,0.867563368478862,0.85,0.0011500311466769997,0.0,0.0,True,True
T,2024-05-28,False,104.465,0.0011500311466769997,0.49560490396431106,0.5131475377064928,0.014442451582500399,-0.05742016542501699,0.4166666666666667,0.0003350404441677668,1.0,0.0,False,True
T,2024-05-29,False,104.5,0.0003350404441677668,0.5032866981619878,0.5368002777972426,0.0059473572979512005,0.07558367113314557,0.5,-0.00014354066985644565,1.0,1.0,False,True
T,2024-05-30,False,104.485,-0.00014354066985644565,0.48605025571811294,0.6316981286234995,-0.023808865590755568,-0.2261523818180865,0.3333333333333333,-0.0012920514906445968,1.0,1.0,False,False
T,2024-05-31,False,104.35,-0.0012920514906445968,0.6452298731769877,0.7237078834779254,0.018902077719817622,2.525674364763565,1.0,0.001724964063248846,0.0,1.0,True,True
T,2024-06-03,False,104.53,0.001724964063248846,0.442896774197742,0.47234030680097977,0.003652691548186171,-0.9744216100191759,0.18333333333333332,0.0004304984215057761,1.0,0.0,False,True
T,2024-06-04,False,104.575,0.0004304984215057761,0.47829963613316173,0.5299540006710963,-0.009312760557802308,-0.3477746774704106,0.25,0.0009084389194358167,1.0,1.0,False,False
T,2024-06-05,False,104.67,0.0009084389194358167,0.5519898633923567,0.5828526143115358,-0.003505102169533847,0.8980060772866184,0.8666666666666667,4.77691793254742e-05,1.0,1.0,True,False
T,2024-06-06,False,104.675,4.77691793254742e-05,0.4964533520238777,0.5500533408843549,-0.018845995311160525,-0.06518413289722877,0.45,0.00019106759015996566,1.0,1.0,False,False
T,2024-06-07,False,104.695,0.00019106759015996566,0.5354962527436441,0.5988012675444379,0.020335267298252017,0.5957983522044451,0.7333333333333333,0.0006208510435075087,1.0,1.0,False,True
T,2024-06-11,False,104.76,0.0006208510435075087,0.6032739559384808,0.633877388755106,0.023345502896192548,1.7328725235659592,0.9833333333333333,-0.0006204658266515395,0.0,1.0,True,True
T,2024-06-12,False,104.695,-0.0006204658266515395,0.5025094804248694,0.561291881070066,0.0007859837979628581,0.034181222344249126,0.48333333333333334,0.00023878886288741796,1.0,0.0,False,True
T,2024-06-13,False,104.72,0.00023878886288741796,0.5004805231398952,0.5956843595801729,-0.002493243008673962,0.004767468495122975,0.48333333333333334,0.00033422459893039935,1.0,1.0,False,False
T,2024-06-14,False,104.755,0.00033422459893039935,0.5500311367365437,0.5910768738332639,-0.007372366481278636,0.8527266325459268,0.8666666666666667,9.546083719169651e-05,1.0,1.0,True,False
T,2024-06-17,False,104.765,9.546083719169651e-05,0.5269227876059247,0.5597341493328579,-0.010518068035343785,0.4616412658967014,0.6833333333333333,0.0008590655276095038,1.0,1.0,False,False
T,2024-06-18,False,104.855,0.0008590655276095038,0.46261249539805127,0.5073856851830759,-0.005335170558760682,-0.6301713562867733,0.21666666666666667,0.0011444375566256326,1.0,1.0,False,False
T,2024-06-19,False,104.975,0.0011444375566256326,0.5553447312305327,0.597923747590596,0.0022309774842782628,0.9409207083675317,0.9,0.00038104310550135523,0.0,1.0,True,True
T,2024-06-20,False,105.015,0.00038104310550135523,0.5341963856964176,0.6337880777908403,-0.0003247558455644173,0.570835183407503,0.7333333333333333,-0.000999857163262452,1.0,0.0,False,False
T,2024-06-21,False,104.91,-0.000999857163262452,0.5124176602308392,0.5432869835659304,0.004257363554819538,0.2151111607037858,0.5833333333333334,0.001382137069869449,1.0,1.0,False,True
T,2024-06-24,False,105.055,0.001382137069869449,0.513018878370714,0.5497661289303569,0.005788569494563201,0.2348659311084771,0.6,0.0009042882299747923,1.0,1.0,False,True
T,2024-06-25,False,105.15,0.0009042882299747923,0.4844721428676798,0.5396179728602765,-0.01629226840514094,-0.23229125410290147,0.35,-0.00014265335235374987,1.0,1.0,False,False
T,2024-06-26,False,105.135,-0.00014265335235374987,0.5258109913042397,0.6265469094507758,-0.00447163061475152,0.484704564752033,0.6833333333333333,0.001616968659342799,1.0,1.0,False,False
T,2024-06-27,False,105.305,0.001616968659342799,0.5469482247676429,0.6262214317146225,0.008185324200713306,0.8334470517861022,0.85,0.00014244337875690682,0.0,1.0,True,True
T,2024-06-28,False,105.32,0.00014244337875690682,0.5165949377441922,0.6096967547632387,0.006962820064691943,0.3315227841412084,0.6333333333333333,-0.0032757311052031834,1.0,0.0,False,True
T,2024-07-01,False,104.975,-0.0032757311052031834,0.5838124373718092,0.6743872851566609,0.018946453544821128,1.4559126971876868,0.9666666666666667,0.0025244105739461453,0.0,1.0,True,True
T,2024-07-02,False,105.24,0.0025244105739461453,0.4092101484716059,0.5233110457937403,-0.019633747306110127,-1.4954155734928951,0.06666666666666667,0.0012352717597872154,1.0,0.0,False,False
T,2024-07-03,False,105.37,0.0012352717597872154,0.4815921488891742,0.5850329112506291,-0.02380969410295238,-0.35084144628152414,0.31666666666666665,-0.0009490367277213974,1.0,1.0,False,False
T,2024-07-04,False,105.27,-0.0009490367277213974,0.5727820792182586,0.605257872084796,0.0010153994465497862,1.28728376953419,0.9166666666666666,-0.0012824166429181716,0.0,1.0,True,True
T,2024-07-05,False,105.135,-0.0012824166429181716,0.5165883604593242,0.5574155911172063,0.002912377692168272,0.2598511799302675,0.5833333333333334,-0.002473010890759575,1.0,0.0,False,True
T,2024-07-08,False,104.875,-0.002473010890759575,0.5016008651091988,0.6305096227013209,0.021977764484533573,-0.0007250156875369002,0.4666666666666667,0.0020023837902263253,1.0,1.0,False,True
T,2024-07-09,False,105.085,0.0020023837902263253,0.4080209671256852,0.4377663068104681,-0.02183235776360378,-1.6532089843304687,0.05,0.00023790265023548862,1.0,1.0,False,False
T,2024-07-10,False,105.11,0.00023790265023548862,0.46592707256896915,0.5886886600157448,-0.0322277406632218,-0.6107508880930425,0.25,0.0001902768528208032,1.0,1.0,False,False
T,2024-07-11,False,105.13,0.0001902768528208032,0.49529481254787966,0.5349058141630696,-0.007826088836311872,-0.10901026883654612,0.4,0.0010938837629601572,1.0,1.0,False,False
T,2024-07-12,False,105.245,0.0010938837629601572,0.44750065101091796,0.5339051398651349,-0.0020926582774367154,-0.9435912202019378,0.2,0.0009026557081095454,1.0,1.0,False,False
T,2024-07-15,False,105.34,0.0009026557081095454,0.5476533959652328,0.6023157380126076,0.026083843612104397,0.8608780556095866,0.8333333333333334,0.00037972280235409883,0.0,1.0,True,True
T,2024-07-16,False,105.38,0.00037972280235409883,0.5371492379811139,0.6176028403644791,0.019480291424164263,0.6460726064429508,0.7833333333333333,0.0005219206680584509,1.0,0.0,False,True
T,2024-07-17,False,105.435,0.0005219206680584509,0.42260635052823925,0.5362758732053281,-0.005572833706908487,-1.3918888357875905,0.13333333333333333,-0.001280409731113985,1.0,1.0,False,False
T,2024-07-18,False,105.3,-0.001280409731113985,0.4356196257836284,0.5206895065075631,-0.014880909589157266,-1.121422405132937,0.16666666666666666,0.001519468186134798,1.0,1.0,False,False
T,2024-07-19,False,105.46,0.001519468186134798,0.5391602753479823,0.566511131624693,-0.011851585343198651,0.709718546554868,0.7833333333333333,0.002417978380428787,1.0,1.0,False,False
T,2024-07-22,False,105.715,0.002417978380428787,0.5069898789210541,0.5779814129343237,0.005623520669962334,0.14299361514915868,0.55,0.001466206309416851,1.0,1.0,False,True
T,2024-07-23,False,105.87,0.001466206309416851,0.3237298454720232,0.39188439765255334,-0.01263827569750064,-2.8292473494654025,0.016666666666666666,-9.445546424868834e-05,1.0,1.0,False,False
T,2024-07-24,False,105.86,-9.445546424868834e-05,0.5135893611381989,0.5370610019673434,-0.005949095916681813,0.2765981960093166,0.6166666666666667,-0.00023616096731537972,1.0,1.0,False,False
T,2024-07-25,False,105.835,-0.00023616096731537972,0.5184818677053764,0.5420830546777806,-0.003475733306806694,0.34713059056221945,0.65,0.0008503803089714435,1.0,1.0,False,False
T,2024-07-26,False,105.925,0.0008503803089714435,0.43856365567618727,0.516356284432241,0.005789957574361959,-0.9489725085476044,0.2,0.00023601604909129215,1.0,1.0,False,True
T,2024-07-29,False,105.95,0.00023601604909129215,0.4790277232761533,0.5762555927648348,0.023557005014624856,-0.33824540498221856,0.31666666666666665,9.43841434637438e-05,1.0,1.0,False,True
T,2024-07-30,False,105.96,9.43841434637438e-05,0.48838630829701873,0.5433810072361225,-0.008986025011158338,-0.17984804703260218,0.38333333333333336,0.0014628161570404696,1.0,1.0,False,False
T,2024-07-31,False,106.115,0.0014628161570404696,0.5049565705731356,0.542350873372101,0.0022772058356349822,0.08237639646065657,0.5166666666666667,0.001413560759553345,1.0,1.0,False,True
T,2024-08-01,False,106.265,0.001413560759553345,0.4115070261678041,0.5613198247216654,-0.002818441171978403,-1.5865575864328012,0.06666666666666667,0.0004234696278173633,1.0,1.0,False,False
T,2024-08-02,False,106.31,0.0004234696278173633,0.5353628207877691,0.5748610300661956,0.003579091289401698,0.5968358537929812,0.7333333333333333,0.0022575486783933396,1.0,1.0,False,True
T,2024-08-05,False,106.55,0.0022575486783933396,0.4418413396328261,0.49327814386553925,-0.006268368711375172,-1.0416449610233611,0.18333333333333332,-0.0022524636320975233,1.0,1.0,False,False
T,2024-08-06,False,106.31,-0.0022524636320975233,0.3242580559611025,0.4109802402366795,-0.033106271575904414,-2.8592448314637826,0.03333333333333333,0.0019283228294610932,1.0,1.0,False,False
T,2024-08-07,False,106.515,0.0019283228294610932,0.33219778190580435,0.4398964881560963,-0.03697232533506661,-2.5846802356695733,0.05,-0.0030512134441158523,1.0,1.0,False,False
T,2024-08-08,False,106.19,-0.0030512134441158523,0.4528057200805048,0.483643050354522,-0.027475775914155037,-0.6576497074330991,0.25,-0.0023071852340145194,1.0,1.0,False,False
T,2024-08-09,False,105.945,-0.0023071852340145194,0.3535413907980636,0.45874057673614577,-0.004805223355012272,-2.0988737149146717,0.06666666666666667,-0.005993675963943512,1.0,1.0,False,False
T,2024-08-12,False,105.31,-0.005993675963943512,0.2589117570110399,0.3059111556042881,-0.010934898900786593,-3.189487259868417,0.016666666666666666,0.002136549235590035,1.0,1.0,False,False
T,2024-08-13,False,105.535,0.002136549235590035,0.44843496120500775,0.5309624992137557,0.0038580395528941937,-0.5188887234371117,0.2833333333333333,0.0014687070640071465,1.0,1.0,False,True
T,2024-08-14,False,105.69,0.0014687070640071465,0.404293837858741,0.49732234198806524,-0.00021301940365834327,-1.1278759033630341,0.1,-0.0013719367962909956,1.0,1.0,False,False
T,2024-08-15,False,105.545,-0.0013719367962909956,0.4209786253723737,0.45524239848613424,0.02802565499963212,-0.875376622876289,0.16666666666666666,0.0014211947510540668,1.0,1.0,False,True
T,2024-08-16,False,105.695,0.0014211947510540668,0.45326778739952284,0.485112543739812,0.03612557249443318,-0.43517812802611144,0.31666666666666665,0.0009934244760869682,1.0,1.0,False,True
T,2024-08-19,False,105.8,0.0009934244760869682,0.47324601516376935,0.5369554650723413,0.009859605745830502,-0.1341936422270727,0.36666666666666664,,1.0,1.0,False,True
T,2024-08-20,True,105.79,,0.5232128634771586,0.5314768574921525,0.029010544102823076,0.5792750165217139,0.7333333333333333,-0.0025994895547784003,1.0,1.0,False,True
T,2024-08-21,False,105.515,-0.0025994895547784003,0.5480739571395541,0.5976147646838664,0.032413573961199656,0.913102800917175,0.8833333333333333,0.003269677297066842,0.0,1.0,True,True
T,2024-08-22,False,105.86,0.003269677297066842,0.422022283227012,0.5957211704061851,0.0012336933630763102,-0.8385998920138774,0.18333333333333332,0.0008501794823352338,1.0,0.0,False,True
T,2024-08-23,False,105.95,0.0008501794823352338,0.45260132082647375,0.5725721866053559,-0.014247996892473774,-0.4018866351952083,0.31666666666666665,0.0004719207173193851,1.0,1.0,False,False
T,2024-08-26,False,106.0,0.0004719207173193851,0.46559024732147286,0.5197559194929938,-0.021071786862445173,-0.1869167751846971,0.38333333333333336,-0.002452830188679256,1.0,1.0,False,False
T,2024-08-27,False,105.74,-0.002452830188679256,0.4584680944960087,0.5166646843952407,-0.013564376119262988,-0.2956355599631879,0.35,0.00151314545110659,1.0,1.0,False,False
T,2024-08-28,False,105.9,0.00151314545110659,0.5157735821022222,0.5483952980012083,0.019336937141995542,0.5355748737253764,0.6666666666666666,-0.0006610009442871156,1.0,1.0,False,True
T,2024-08-29,False,105.83,-0.0006610009442871156,0.48907162533494675,0.5761682351133524,0.012312394379769536,0.16125892240666792,0.5,-0.0007086837380705369,1.0,1.0,False,True
T,2024-08-30,False,105.755,-0.0007086837380705369,0.5772355884803194,0.6065348501135499,0.025389421315663113,1.4211652612859904,0.9666666666666667,0.002600349865254703,0.0,1.0,True,True
T,2024-09-02,False,106.03,0.002600349865254703,0.48608348844814997,0.5892108042393662,0.011669279428237967,0.10807346929554029,0.48333333333333334,0.0003300952560596482,1.0,0.0,False,True
T,2024-09-03,False,106.065,0.0003300952560596482,0.4568027305599966,0.5361563485474921,-0.012092983997124806,-0.292769360441479,0.35,0.0006128317541129746,1.0,1.0,False,False
T,2024-09-04,False,106.13,0.0006128317541129746,0.48589524646139226,0.5510142163436667,-0.01267856156674318,0.14947501698343293,0.5,0.00023556016206538466,1.0,1.0,False,False
